username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
Jai94579499,10/29/2019 20:52,0,0,बगदादी में लाख बुराईयां थी पर उसने कभी कांग्रेस नही जॉइन किया। # Baghdadi @Mahesvari809411 @ Atul_Real1,,@Mahesvari809411 @,#,1.18921E+18,https://twitter.com/Jai94579499/status/1189208274857426944,,
bitcoinconnect,10/29/2019 20:51,0,0,We have no idea who is paying Rudy Giuliani http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/PgmklWlBkD,,,# # # # # # # # # # # #,1.18921E+18,https://twitter.com/bitcoinconnect/status/1189208102186487809,,
ASISC_,10/29/2019 20:51,0,2,@ RTErdogan will say everything right now to save face,,,,,,,
HectorDuathlon1,10/29/2019 20:51,3,3,# trump never talk about the # KURD who was tracking # Baghdadi who deserve big respect,,,,,,,
kurdistannews24,10/29/2019 20:50,20,18,# BREAKING news +18 Turkey Erdogan backed ISIS led jihadist,,,,,,,
CWbis,10/29/2019 20:49,0,0,Was the # K9 dog that sniffed out # Baghdadi really called # Barack? No wonder # ConDon couldn’t release the name!,,,# # # #,1.18921E+18,https://twitter.com/CWbis/status/1189207759859994625,,
AlbertoMiguelF5,10/29/2019 20:49,3,18,Worth recalling,,,,,,,
AncoraFischia,10/29/2019 20:49,0,0,# Baghdadi è stato ucciso. Di nuovo http://www.ancorafischiailvento.org/2019/10/28/baghdadi-e-stato-ucciso-di-nuovo/ …,,,#,1.18921E+18,https://twitter.com/AncoraFischia/status/1189207575851667457,,
iammanojpandey,10/29/2019 20:49,0,1,बीबीसी की बघदादी को श्रद्धांजलि. पढ़िए रिपोर्ट का अन्तिम भागः https://www.bbc.com/hindi/international-50200519 … # Baghdadi # BaghdadiKilled # bbc,,,# # #,1.18921E+18,https://twitter.com/iammanojpandey/status/1189207568612151296,,
CG_2020,10/29/2019 20:47,0,0,Y mientras le están cerrando el cerco del # ForoDeSaoPaulo en AL,,,,,,,
_Star_Faux_,10/29/2019 20:47,0,0,"BREAKING... whimpering and crying"" came from the 3 children # Baghdadi took into the escape tunnel. @ realDonaldTrump is bragging about children in fear before their deaths.""",,@,#,1.18921E+18,https://twitter.com/_Star_Faux_/status/1189207209743278080,,
bitcoinconnect,10/29/2019 20:47,0,0,Balmain Showed 100+ Looks in a Rainbow of Colors Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/irlYBsJf70,,,# # # # # # # # # #,1.18921E+18,https://twitter.com/bitcoinconnect/status/1189207135512649728,,
MBRAD_11,10/29/2019 20:47,0,3,I have no problem with the US Government letting the world,,,,,,,
chemicalbondin,10/29/2019 20:47,0,0,Mar gaya # Baghdadi ab kahe usko # famous kar rha hai # atu tosh unclehttps://twitter.com/ashutosh83B/status/1189009862459412481 …,,,# # #,1.18921E+18,https://twitter.com/chemicalbondin/status/1189207105787445248,,
UrbanFitoor,10/29/2019 20:47,1,0,# Baghdadi was found in a tunnel which is observed as a cordoned area safeguarded by # TurkishArmy. Need I say more?? @ trpresidency @ POTUS @ USArmy @ alikeskin_tr # Kurdistan,,@ @ @ @,# # #,1.18921E+18,https://twitter.com/UrbanFitoor/status/1189207105380610048,,
lillymckim,10/29/2019 20:46,0,0,# Baghdadi took 3 children with him yes,,,,,,,
TerrorWaron,10/29/2019 20:46,0,0,# US media determine the target location,,,,,,,
bitcoinconnect,10/29/2019 20:46,0,0,From 'Don't go' to 'Go': Joe Biden has told opposite stories about his advice on Osama bin Laden raid http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/M02IkhfU4Q,,,# # # # # # # # # # #,1.18921E+18,https://twitter.com/bitcoinconnect/status/1189206794742181888,,
fgwebbjr,10/29/2019 20:46,0,0,Willing to bet we were using # Baghdadi as an intel resource prior to raid. By surveillance of him we could have been been accumulating intel on # Isis. @ realDonaldTrump decision to withdraw forced our hand to conduct the raid before we completely lost the opportunity.,,@,# #,1.18921E+18,https://twitter.com/fgwebbjr/status/1189206769828089856,,
pakalamazoo,10/29/2019 20:45,0,0,Trump honestly thought his # Baghdadi announcement would change Americans' opinion of him and lessen our desire to impeach him. He thought he would be treated like a hero at the Nationals game. Instead he was booed. Only a sociopath would be surprised by this.,,,#,1.18921E+18,https://twitter.com/pakalamazoo/status/1189206739716956160,,
bitcoinconnect,10/29/2019 20:45,0,0,‘Keep the Oil’: Trump Revives Charged Slogan for New Syria Troop Mission Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/R7xNX2nyr1,,,# # # # # # # # # #,1.18921E+18,https://twitter.com/bitcoinconnect/status/1189206540353441793,,
healthybuttrfly,10/29/2019 20:45,0,0,@ SpeakerPelosi # 25thAmendment can be used NOW,,,,,,,
DailyFairs,10/29/2019 20:44,0,2,Kurdish fighters stole Baghdadi underwear for Operation Jackpot read full article https://www.dailycurrentfairs.com/2019/10/kurdish-fighters-stole-baghdadi.html … # BaghdadiDiedLikeADog # bagdadiKilled # Baghdadi # Bagdadi # BaghdadiDead # USA # USArmy # dailycurrentfairs # Terrorists # BreakingNews # latestnews # Trending # ISIS # ISISleaderDeadpic.twitter.com/fEnBWv8sF7,,,# # # # # # # # # # # # # #,1.18921E+18,https://twitter.com/DailyFairs/status/1189206401345699840,,
breland_joseph,10/29/2019 20:44,0,0,# Baghdadi informant was inside of the compound at time of raid. https://a.msn.com/r/2/AAJuO3k?m=en-us&referrerID=InAppShare …,,,#,1.18921E+18,https://twitter.com/breland_joseph/status/1189206322333528065,,
BRUCEHAWES,10/29/2019 20:44,0,1,The way @ realDonaldTrump described the death of # Baghdadi was disgusting. Trump is the Freddy Krueger of presidents # SadisticTrump,,@,# #,1.18921E+18,https://twitter.com/BRUCEHAWES/status/1189206293300596737,,
DavideCrusader,10/29/2019 20:43,0,0,@ TheEconomist and now how about # US intervention in Syria? # Trump badly hit terrorism and the world,,,,,,,
EleonWerger,10/29/2019 20:43,0,0,Is dat die dikke @ sinancan77 links? # pauw # NPO # Baghdadi # dwdd pic.twitter.com/LTJnVh7o9m,,@,# # # #,1.18921E+18,https://twitter.com/EleonWerger/status/1189206230092398593,,
authorofmystery,10/29/2019 20:43,0,0,So why wasn’t Gina in the situation room for the # Baghdadi take-down? Why was it just a bunch of old white men? https://twitter.com/Leslieoo7/status/1188463199810736128 …,,,#,1.18921E+18,https://twitter.com/authorofmystery/status/1189206211888967680,,
mytwistedyoga,10/29/2019 20:43,0,1,# conan # Baghdadi # SpecialForces # dogs # superdog # DillyDilly # workingdogs # tacticaldog # hero @ k9sofvalorpic.twitter.com/bqo7qeq5UW,,@,# # # # # # # # #,1.18921E+18,https://twitter.com/mytwistedyoga/status/1189206184735203330,,
anirudh_rakshit,10/29/2019 20:43,0,0,That's because # Baghdadi followed his religion. By linking his religion with terror,,,,,,,
healthybuttrfly,10/29/2019 20:43,0,0,@ SpeakerPelosi # 25thAmendment can be used NOW,,,,,,,
ArnabComeswamy,10/29/2019 20:43,0,0,My underwear is missing since evening.. I saw it while entering my house. After having a cup of coffee,,,,,,,
TrumpCritic,10/29/2019 20:42,2,4,"YPG: We provided intelligence that led to # Baghdadi."" Pentagon: ""No",,,,,,,
krishnakant_75,10/29/2019 20:41,0,0,While a section of Indian media was obsessed and writing eloquently about underwears,,,,,,,
DNy1818,10/29/2019 20:41,1,3,Trump didn’t give a lynch mob the courtesy of advanced knowledge of # Baghdadi mission—Duh! # Trump2020 @ realDonaldTrump @ DonaldJTrumpJr @ EricTrump # ccot # jcot # magapic.twitter.com/9Ju8cpjJbb,,@ @ @,# # # # #,1.18921E+18,https://twitter.com/DNy1818/status/1189205614746128384,,
SXMUrbanView,10/29/2019 20:41,1,1,Some very mixed messages about dogs in this story,,,,,,,
_Star_Faux_,10/29/2019 20:41,0,0,"BREAKING... whimpering and crying"" came from the 3 children # Baghdadi took into the escape tunnel. @ realDonaldTrump is bragging about children in fear before their deaths.""",,@,#,1.18921E+18,https://twitter.com/_Star_Faux_/status/1189205520898412545,,
Zeynepakall,10/29/2019 20:40,0,0,Amerika faydali işler yapiyoruz kötüleri temizliyoruz izlenimi vermek istiyo yine köşeye mi sıkıştı ne.mazlum kobani yi korumak icin kendisiyle işi biten # Baghdadi yi öne atiyor bence,,,#,1.18921E+18,https://twitter.com/Zeynepakall/status/1189205482017296384,,
DailyFairs,10/29/2019 20:40,0,2,Know how America disposed of the body of Baghdadi read full article https://www.dailycurrentfairs.com/2019/10/know-how-america-disposed-of-body-of.html … # BaghdadiDiedLikeADog # bagdadiKilled # Baghdadi # Bagdadi # BaghdadiDead # USA # USArmy # dailycurrentfairs # Terrorists # BreakingNews # latestnews # Trending # ISIS # ISISleaderDeadpic.twitter.com/PFYbM2bQDA,,,# # # # # # # # # # # # # #,1.18921E+18,https://twitter.com/DailyFairs/status/1189205474484244482,,
bobbylakhanpal,10/29/2019 20:40,0,0,On day 1 in to @ Potus Obama ws awarded # NobelPeacePrize ? Is it because # Democrats flourish ISIS? My real nomination is @ realDonaldTrump Not only under him US Army killed # Baghdadi bt within few hrs of nomination of Baghdadi successor US army eliminated him. Trump is real Hero,,@ @,# # #,1.18921E+18,https://twitter.com/bobbylakhanpal/status/1189205409275367424,,
america_reclaim,10/29/2019 20:39,8,19,Belgian Malanois are intensely intelligent! Just ask Conan,,,,,,,
FarFromRetired,10/29/2019 20:39,0,0,Keep your enemies close! Just like our intel did to # Baghdadi # Infiltrated # DeepState # DeepStateCoup # DeepStateCorruption hahah infiltrated,,,# # # # #,1.18921E+18,https://twitter.com/FarFromRetired/status/1189205144757592064,,
ONC3X,10/29/2019 20:39,2,5,The # CIA & other US intelligence services worked with the # YPG to kill # Baghdadi and these idiots think people outside # Turkey will believe in this sad attempt at propaganda. FACT: When you imprison all your GOOD journalists you're left with shitty ones. # pkk # sdfhttps://twitter.com/DailySabah/status/1189150150368866305 …,,,# # # # # #,1.18921E+18,https://twitter.com/ONC3X/status/1189205088889294848,,
BonnieKipperman,10/29/2019 20:39,10,8,# PUTIN IS A FK WAR CRIMINAL VACUUM BOMBING CIVILIANS IN TOWNS OF SOUTHERN # IDLIB NOW WHY DOES NO ONE PAY ATTENTION ?? # BAGHDADI GONE? Great NOW STOP THE MUDERER PUTIN,,,# # #,1.18921E+18,https://twitter.com/BonnieKipperman/status/1189205083583582208,,
bitcoinconnect,10/29/2019 20:39,0,0,John Bolton could be Trump's Achilles heel http://allexpressnews.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/DrTWuSUW7W,,,# # # # # # # # # #,1.18921E+18,https://twitter.com/bitcoinconnect/status/1189205067431325696,,
Justin_H_USA,10/29/2019 20:39,0,0,@ NBCNews wrote “officials cringed when @ realDonaldTrump released sensitive information about # Baghdadi.” Umm Dear # NBCNEWS prior to @ BarackObama announcing the death of Osama,,,,,,,
bitcoinconnect,10/29/2019 20:38,0,0,Triumph over top terrorist interrupts impeachment crisis engulfing Trump http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/ahu7iUxe8n,,,# # # # # # # # # # #,1.1892E+18,https://twitter.com/bitcoinconnect/status/1189204890247225344,,
AllyVyne,10/29/2019 20:38,0,0,I don't believe he's dead because the timing is suspicious. Baghdadi knows the area very well. Why would he run inside a dead end tunnel? This is another lie so that Trump can look good after ditching the Kurds. # Baghdadi # trumphttps://twitter.com/realDonaldTrump/status/1189172468159864832 …,,,# #,1.1892E+18,https://twitter.com/AllyVyne/status/1189204874484953088,,
Globe24cz,10/29/2019 20:38,0,0,Hon na šéfa IS: Bagdádího prozradily jeho spodky https://globe24.cz/svet/hon-na-sefa-is-bagdadiho-prozradily-jeho-spodky.3aaad50a … # globe24cz # ISIS # Baghdadi,,,# # #,1.1892E+18,https://twitter.com/Globe24cz/status/1189204821443776513,,
pawan_aflatoon,10/29/2019 20:37,0,0,This is pure gold # baghdadi # trump # obama # osamahttps://twitter.com/jimmykimmel/status/1189153270167564288 …,,,# # # #,1.1892E+18,https://twitter.com/pawan_aflatoon/status/1189204686273859585,,
vinitku002bjym,10/29/2019 20:37,0,4,अब शांतिदूत बोलेंगे कि डोनाल्ड ट्रंप ने दोबारा राष्ट्रपति बनने के लिए बगदादी को निपटा दिया और यह आइडिया उसको मोदी जी ने दिया # Baghdadi # ARMY # Modi # DonaldTrump @ Me__Saumya @Saumya_namo @ BJP_Ramanuj @ram_ka_seewak @ Rajput_Ramesh @Amrita_pandey1 @ Dikshapandey22,,@ @Saumya_namo @ @ram_ka_seewak @ @Amrita_pandey1 @,# # # #,1.1892E+18,https://twitter.com/vinitku002bjym/status/1189204681874001920,,
muhammedadnane2,10/29/2019 20:37,0,0,Bir Türkiyeli Kadın arkadaşının # Baghdadi 'nin ölümü ile ilgili Bu seni ilgilendirmez,,,,,,,
VOAAmharic,10/29/2019 20:37,0,1,ሶርያ ያሉት ከፍተኛ እስላማዊ መንግሥት ነኝ የሚለው ቡድን በአረብኛ አጠራሩ ዳዕሽ መሪዎች ላይ ወረራ እየተካሄድ መሆኑ ታውቋል። https://bit.ly/2pZNzeg # Baghdadi # VOAAmharic,,,# #,1.1892E+18,https://twitter.com/VOAAmharic/status/1189204596016713728,,
ScottLucas_EA,10/29/2019 20:37,0,0,EA on @ Monocle24: What # Baghdadi's Killing Means for the Middle East --- and for US Politics ( @ ScottLucas_EA & @ ProfPRogers) https://eaworldview.com/2019/10/ea-on-monocle-24-what-baghdadis-killing-means-for-the-middle-east-and-for-us-politics/ … # ISIS # Syria # Iraqpic.twitter.com/TB7It7fQNI,,@ @ @,# # # #,1.1892E+18,https://twitter.com/ScottLucas_EA/status/1189204530799546369,,
instantfeed,10/29/2019 20:37,0,0,@ bbcJonSopel Jon you are right. And their 'cable management' leaves a lot to be desired! # Baghdadi,,@,#,1.1892E+18,https://twitter.com/instantfeed/status/1189204497475588097,,
breland_joseph,10/29/2019 20:36,0,0,After # Baghdadi a candidate to lead # ISIS emerges.https://a.msn.com/r/2/AAJv0jG?m=en-us&referrerID=InAppShare …,,,# #,1.1892E+18,https://twitter.com/breland_joseph/status/1189204432002662400,,
bitcoinconnect,10/29/2019 20:36,0,0,3 big reasons why Rudy Giuliani is the weakest link in Trump's inner circle as the Ukraine scandal widens http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/0BNI4L0aQC,,,# # # # # # # # # # # #,1.1892E+18,https://twitter.com/bitcoinconnect/status/1189204408334204928,,
saltyrealtor,10/29/2019 20:36,0,0,@ BarackObama good work letting Baghdadi free in 2009. Idiot. @ realDonaldTrump cleaning up after you again. # trump2020 # obamawasuseless # trump # Baghdadi,,@ @,# # # #,1.1892E+18,https://twitter.com/saltyrealtor/status/1189204394899836928,,
greenspaceguy,10/29/2019 20:36,3,18,# VindmanIsAPatriot Why are we letting Melania Trump live in the WH? Using Trump's logic,,,,,,,
B1rVizyon,10/29/2019 20:36,0,0,PERİYODİK CETVEL NEDEN HER ZAMANKİNDEN DAHA ÖNEMLİ? https://youtu.be/ENG3_DZA758 # demetevgar # Galatasaray # ERBAKAN # Erdogan # CumhurbaşkanıErdoğan # 29Ekimً # TatilDegilBayram # cukur # CumhurdanOEğretmene60Bin # aSpor # SUHO # Baghdadi # Barispinarihareketi # Trump # EYT # Lebanonpic.twitter.com/J2M8cgTyGG,,,# # # # # # # # # # # # # # # #,1.1892E+18,https://twitter.com/B1rVizyon/status/1189204336569704453,,
BOOMTRUMP2020,10/29/2019 20:35,1,1,Look at all the brave young men and woman. For every scum who cried because # Baghdadi died should trade places with the HEROS behind Pence. pic.twitter.com/s6b7oMPRix,,,#,1.1892E+18,https://twitter.com/BOOMTRUMP2020/status/1189204165018304512,,
_Star_Faux_,10/29/2019 20:35,1,2,"BREAKING... whimpering and crying"" came from the 3 children # Baghdadi took into the escape tunnel. @ realDonaldTrump is bragging about children in fear before their deaths.""",,@,#,1.1892E+18,https://twitter.com/_Star_Faux_/status/1189204034160185344,,
brett_hamilton,10/29/2019 20:34,0,0,# Baghdadi pic.twitter.com/OcuT5OkHVE,,,#,1.1892E+18,https://twitter.com/brett_hamilton/status/1189203852630863874,,
B1rVizyon,10/29/2019 20:34,0,0,NEDEN 6 SAAT UYUDUĞUMUZDA HİÇ UYUMAMIŞ GİBİ HİSSEDERİZ https://youtu.be/IRUwpIHf93E # hasankaçan # CumhurdanOEğretmene60Bin # TatilDegilBayram # aSpor # SUHO # 29EkimCunhuriyetBayramı # MustafaKemalAtatürkًً # ERBAKAN # Erdogan # Trump # karel # socar # Atlas # cukur # Baghdadi # EYTpic.twitter.com/XQxabKbsjO,,,# # # # # # # # # # # # # # # #,1.1892E+18,https://twitter.com/B1rVizyon/status/1189203845798354946,,
